player_name,position,time,Total Completed Passes,Total Long Passes,Total Medium Passes,Total Short Passes,Total Goal Assists,Total Passes,Total Shot Assists,Total Crosses,Completed Passes per 90 min,Long Passes per 90 min,Medium Passes per 90 min,Goal Assists per 90 min,Short Passes per 90 min,Shot Assists per 90 min,Crosses per 90 min,Pass Success Rate,Total Ball Receipts,Total Lost Balls,Ball Receipts per 90 min,Lost Balls per 90 min,Total Own Goals,Total Clearances,Total Left Foot Clearances,Total Right Foot Clearances,Total Head Clearances,Total Other Clearances,Total Aerial Duels Won,Clearances per 90 min,Aerial Duels Won per 90 min,Total Interceptions,Interceptions per 90 min,Total Fouls Won,Total Penalties Won,Fouls Won per 90 min,Total Fouls Committed,Total Yellow Cards,Total Red Cards,Total Penalties Conceded,Fouls Committed per 90 min,Total Ball Recoveries,Ball Recoveries per 90 min,Total Blocks,Blocks per 90 min,Total Completed Dribbles,Dribble Success Rate,Completed Dribbles per 90 min,Total Dribbled Past,Dribbled Past per 90 min,Total Carries,Mean Distance Carries,Carries per 90 min,Total Duels,Total Duels Won,Duel Won Rate,Duels Won per 90 min,Total Shots,Total Goals,Total Shots Saved,Total Shots Blocked,Total Shots On the Post,Total Shots Off Target,Total Shots On Target,Goals per 90 min,Shots per 90 min,Shots on Target per 90 min,Shots On Target Rate,Goal Conversion Rate,Total Saves,Total Goals Conceded,Total Penalties Saved,Total Penalties Scored Against,Total Punches,Total Keeper Sweeper,Total Smothers,Total Collected,Saves per 90 min,Goals Conceded per 90 min,Goals Conceded Rate,Penalties Saved Rate,Punch per 90 min,Keeper Sweeper per 90 min,Smothers per 90 min,Collected per 90 min
Abdoulaye Doucouré,Left Defensive Midfield,22.033898305084744,22.033898305084744,21.1864406779661,16.94915254237288,23.728813559322035,77.96610169491525,20.33898305084746,47.45762711864407,32.20338983050847,40.67796610169492,40.67796610169492,25.423728813559322,90.67796610169492,50.847457627118644,72.88135593220339,39.83050847457627,76.27118644067797,22.033898305084744,67.79661016949152,40.67796610169492,22.033898305084744,53.38983050847458,21.1864406779661,40.67796610169492,47.45762711864407,6.779661016949152,45.76271186440678,22.033898305084744,23.728813559322035,38.983050847457626,27.11864406779661,63.559322033898304,5.084745762711865,47.45762711864407,5.084745762711865,89.83050847457628,23.728813559322035,47.45762711864407,58.47457627118644,83.05084745762711,33.05084745762712,94.91525423728814,28.8135593220339,67.79661016949152,31.35593220338983,19.491525423728813,65.2542372881356,82.20338983050848,82.20338983050848,22.033898305084744,61.016949152542374,52.54237288135594,17.796610169491526,12.711864406779661,10.16949152542373,6.779661016949152,35.59322033898305,22.033898305084744,5.084745762711865,60.16949152542372,38.13559322033898,28.8135593220339,35.59322033898305,22.033898305084744,50.0,58.47457627118644,72.88135593220339,22.033898305084744,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644
Alejandro Bergantiños García,Right Defensive Midfield,42.3728813559322,38.983050847457626,41.52542372881356,30.508474576271187,44.06779661016949,19.491525423728813,40.67796610169492,83.05084745762711,20.33898305084746,28.8135593220339,38.983050847457626,13.559322033898304,19.491525423728813,44.06779661016949,85.59322033898306,15.254237288135593,37.28813559322034,40.67796610169492,45.76271186440678,27.11864406779661,30.508474576271187,53.38983050847458,61.016949152542374,13.559322033898304,83.89830508474576,55.08474576271186,45.76271186440678,61.86440677966102,67.79661016949152,60.16949152542372,27.11864406779661,15.254237288135593,11.864406779661017,47.45762711864407,3.389830508474576,82.20338983050848,10.16949152542373,47.45762711864407,58.47457627118644,95.76271186440678,54.23728813559322,69.49152542372882,43.22033898305085,42.3728813559322,18.64406779661017,66.94915254237289,9.322033898305085,40.67796610169492,18.64406779661017,35.59322033898305,16.94915254237288,27.11864406779661,62.71186440677966,55.08474576271186,35.59322033898305,66.94915254237289,52.54237288135594,83.05084745762711,39.83050847457627,73.72881355932203,85.59322033898306,38.983050847457626,61.86440677966102,86.4406779661017,55.932203389830505,64.40677966101694,80.50847457627118,85.59322033898306,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644
Alfred John Momar N''Diaye,Left Defensive Midfield,94.91525423728814,66.10169491525424,66.94915254237289,61.86440677966102,69.49152542372882,19.491525423728813,62.71186440677966,13.559322033898304,65.2542372881356,3.389830508474576,25.423728813559322,8.47457627118644,19.491525423728813,8.47457627118644,4.23728813559322,39.83050847457627,49.152542372881356,72.88135593220339,1.694915254237288,10.16949152542373,8.47457627118644,53.38983050847458,94.0677966101695,68.64406779661016,76.27118644067797,93.22033898305084,45.76271186440678,93.22033898305084,72.88135593220339,79.66101694915254,82.20338983050848,45.76271186440678,54.23728813559322,47.45762711864407,19.491525423728813,22.033898305084744,57.6271186440678,47.45762711864407,58.47457627118644,66.10169491525424,82.20338983050848,32.20338983050847,100.0,93.22033898305084,86.4406779661017,30.508474576271187,65.2542372881356,48.30508474576271,86.4406779661017,66.10169491525424,98.30508474576271,8.47457627118644,100.0,81.35593220338984,15.254237288135593,56.779661016949156,85.59322033898306,83.05084745762711,59.32203389830508,88.13559322033898,38.13559322033898,88.98305084745762,77.96610169491525,66.10169491525424,50.0,46.61016949152542,28.8135593220339,66.94915254237289,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644
Ander Iturraspe Derteano,Right Defensive Midfield,8.47457627118644,10.16949152542373,13.559322033898304,3.389830508474576,10.16949152542373,54.23728813559322,8.47457627118644,13.559322033898304,53.38983050847458,61.016949152542374,62.71186440677966,20.33898305084746,83.05084745762711,79.66101694915254,37.28813559322034,84.7457627118644,52.54237288135594,8.47457627118644,89.83050847457628,55.932203389830505,38.983050847457626,53.38983050847458,25.423728813559322,40.67796610169492,6.779661016949152,35.59322033898305,45.76271186440678,33.89830508474576,80.50847457627118,69.49152542372882,10.16949152542373,70.33898305084746,5.084745762711865,47.45762711864407,19.491525423728813,84.7457627118644,2.5423728813559325,47.45762711864407,58.47457627118644,13.559322033898304,6.779661016949152,49.152542372881356,26.27118644067797,96.61016949152543,4.23728813559322,6.779661016949152,3.389830508474576,94.0677966101695,71.1864406779661,6.779661016949152,33.89830508474576,45.76271186440678,13.559322033898304,20.33898305084746,91.52542372881356,88.13559322033898,5.932203389830509,22.033898305084744,19.491525423728813,11.016949152542372,38.13559322033898,15.254237288135593,5.084745762711865,22.033898305084744,24.576271186440678,22.88135593220339,19.491525423728813,22.033898305084744,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644
Asier Illarramendi Andonegi,Left Defensive Midfield,88.13559322033898,86.4406779661017,88.13559322033898,84.7457627118644,86.4406779661017,54.23728813559322,88.13559322033898,88.13559322033898,91.52542372881356,74.57627118644068,76.27118644067797,64.40677966101694,40.67796610169492,71.1864406779661,76.27118644067797,88.13559322033898,42.3728813559322,86.4406779661017,17.796610169491526,59.32203389830508,55.932203389830505,53.38983050847458,84.7457627118644,86.4406779661017,93.22033898305084,80.50847457627118,45.76271186440678,57.6271186440678,66.10169491525424,37.28813559322034,100.0,99.15254237288136,94.91525423728814,47.45762711864407,84.7457627118644,38.13559322033898,91.52542372881356,47.45762711864407,58.47457627118644,77.96610169491525,88.13559322033898,72.88135593220339,92.37288135593221,83.05084745762711,93.22033898305084,72.88135593220339,76.27118644067797,18.64406779661017,38.983050847457626,88.13559322033898,93.22033898305084,74.57627118644068,93.22033898305084,85.59322033898306,44.06779661016949,72.88135593220339,71.1864406779661,59.32203389830508,86.4406779661017,96.61016949152543,38.13559322033898,49.152542372881356,88.13559322033898,47.45762711864407,45.76271186440678,58.47457627118644,89.83050847457628,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644
Augusto Matías Fernández,Center Defensive Midfield,61.016949152542374,83.05084745762711,50.847457627118644,83.05084745762711,84.7457627118644,54.23728813559322,79.66101694915254,34.74576271186441,32.20338983050847,84.7457627118644,29.66101694915254,93.22033898305084,47.45762711864407,88.13559322033898,17.796610169491526,22.033898305084744,94.91525423728814,81.35593220338984,66.10169491525424,83.05084745762711,80.50847457627118,53.38983050847458,54.23728813559322,68.64406779661016,56.779661016949156,55.08474576271186,45.76271186440678,77.11864406779661,40.67796610169492,67.79661016949152,98.30508474576271,99.15254237288136,39.83050847457627,47.45762711864407,26.27118644067797,30.508474576271187,72.03389830508475,47.45762711864407,58.47457627118644,50.0,72.88135593220339,79.66101694915254,61.016949152542374,47.45762711864407,79.66101694915254,61.016949152542374,74.57627118644068,6.779661016949152,5.084745762711865,83.05084745762711,45.76271186440678,88.13559322033898,77.11864406779661,85.59322033898306,76.27118644067797,93.22033898305084,44.06779661016949,59.32203389830508,59.32203389830508,25.423728813559322,38.13559322033898,38.983050847457626,44.91525423728814,55.932203389830505,30.508474576271187,34.74576271186441,71.1864406779661,66.94915254237289,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644
Beñat Etxebarria Urkiaga,Left Defensive Midfield,89.83050847457628,91.52542372881356,96.61016949152543,89.83050847457628,89.83050847457628,90.67796610169492,93.22033898305084,100.0,100.0,83.05084745762711,94.91525423728814,88.13559322033898,83.05084745762711,74.57627118644068,96.61016949152543,98.30508474576271,11.864406779661017,91.52542372881356,3.389830508474576,86.4406779661017,15.254237288135593,53.38983050847458,11.864406779661017,13.559322033898304,33.05084745762712,11.016949152542372,45.76271186440678,15.254237288135593,3.389830508474576,7.627118644067797,82.20338983050848,52.54237288135594,93.22033898305084,47.45762711864407,83.05084745762711,38.13559322033898,46.61016949152542,47.45762711864407,58.47457627118644,79.66101694915254,98.30508474576271,93.22033898305084,75.42372881355932,32.20338983050847,88.98305084745762,27.11864406779661,67.79661016949152,16.101694915254235,33.89830508474576,91.52542372881356,57.6271186440678,83.05084745762711,66.10169491525424,72.88135593220339,86.4406779661017,47.45762711864407,89.83050847457628,59.32203389830508,94.0677966101695,88.13559322033898,85.59322033898306,92.37288135593221,92.37288135593221,47.45762711864407,71.1864406779661,61.016949152542374,41.52542372881356,45.76271186440678,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644
Bruno Soriano Llido,Left Defensive Midfield,76.27118644067797,88.13559322033898,77.96610169491525,86.4406779661017,91.52542372881356,54.23728813559322,84.7457627118644,64.40677966101694,45.76271186440678,81.35593220338984,59.32203389830508,79.66101694915254,40.67796610169492,84.7457627118644,58.47457627118644,33.89830508474576,77.96610169491525,88.13559322033898,55.932203389830505,77.96610169491525,77.96610169491525,53.38983050847458,91.52542372881356,97.45762711864407,23.728813559322035,95.76271186440678,45.76271186440678,80.50847457627118,88.13559322033898,66.10169491525424,90.67796610169492,79.66101694915254,37.28813559322034,47.45762711864407,15.254237288135593,71.1864406779661,23.728813559322035,47.45762711864407,58.47457627118644,100.0,82.20338983050848,59.32203389830508,72.88135593220339,40.67796610169492,76.27118644067797,79.66101694915254,58.47457627118644,65.2542372881356,93.22033898305084,86.4406779661017,47.45762711864407,81.35593220338984,67.79661016949152,51.69491525423729,27.11864406779661,15.254237288135593,82.20338983050848,100.0,72.03389830508475,73.72881355932203,85.59322033898306,67.79661016949152,88.13559322033898,100.0,61.016949152542374,62.71186440677966,69.49152542372882,98.30508474576271,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644
Carlos Henrique Casimiro,Center Defensive Midfield,38.983050847457626,61.016949152542374,84.7457627118644,64.40677966101694,49.152542372881356,77.96610169491525,54.23728813559322,27.966101694915253,20.33898305084746,86.4406779661017,96.61016949152543,89.83050847457628,83.05084745762711,83.05084745762711,23.728813559322035,22.033898305084744,88.13559322033898,50.847457627118644,77.96610169491525,84.7457627118644,94.91525423728814,53.38983050847458,48.30508474576271,40.67796610169492,47.45762711864407,55.08474576271186,45.76271186440678,69.49152542372882,55.932203389830505,77.96610169491525,71.1864406779661,96.61016949152543,71.1864406779661,47.45762711864407,91.52542372881356,44.06779661016949,64.40677966101694,47.45762711864407,58.47457627118644,11.864406779661017,35.59322033898305,42.3728813559322,88.98305084745762,100.0,26.27118644067797,83.05084745762711,30.508474576271187,44.06779661016949,13.559322033898304,52.54237288135594,5.084745762711865,84.7457627118644,47.45762711864407,79.66101694915254,98.30508474576271,100.0,63.559322033898304,59.32203389830508,39.83050847457627,73.72881355932203,38.13559322033898,88.98305084745762,44.91525423728814,66.10169491525424,86.4406779661017,55.932203389830505,10.16949152542373,55.08474576271186,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644
Celso Borges Mora,Left Defensive Midfield,50.847457627118644,49.152542372881356,44.91525423728814,25.423728813559322,64.40677966101694,77.96610169491525,47.45762711864407,80.50847457627118,53.38983050847458,33.89830508474576,37.28813559322034,6.779661016949152,75.42372881355932,64.40677966101694,77.96610169491525,50.0,61.016949152542374,55.932203389830505,6.779661016949152,54.23728813559322,6.779661016949152,53.38983050847458,40.67796610169492,27.11864406779661,41.52542372881356,55.08474576271186,45.76271186440678,61.86440677966102,33.89830508474576,56.779661016949156,57.6271186440678,59.32203389830508,33.05084745762712,47.45762711864407,16.94915254237288,77.96610169491525,35.59322033898305,47.45762711864407,58.47457627118644,93.22033898305084,30.508474576271187,1.694915254237288,38.983050847457626,23.728813559322035,54.23728813559322,92.37288135593221,58.47457627118644,75.42372881355932,89.83050847457628,44.06779661016949,6.779661016949152,13.559322033898304,62.71186440677966,38.983050847457626,8.47457627118644,23.728813559322035,63.559322033898304,94.91525423728814,79.66101694915254,53.38983050847458,38.13559322033898,49.152542372881356,77.96610169491525,96.61016949152543,67.79661016949152,82.20338983050848,80.50847457627118,94.91525423728814,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644,50.847457627118644
